Gene	GV_Mean	MI_Mean	MII_Mean
GP2	0	0	0
UMOD	0.012396983	0	0
PDILT	0.054962212	0	0
RP11-429K17.1	0.20340487	0	0.14399249
ACSM5	0	0	0
CTD-2194A8.2	0	0	0
ACSM2A	0	0.003764921	0.002701506
AC137056.1	0	0	0
ACSM2B	0	0.003783388	0.006357374
RP11-143N13.2	0	0	0
RP11-143N13.1	0	0	0
ACSM3	0.415157633	1.044563634	0.867284597
ACSM1	0	0	0
THUMPD1	30.92696782	37.29667284	33.77715091
AC004381.7	0	0	0
ERI2	2.327949655	3.336424131	5.476218506
RNU6-944P	0	0	0
AC004381.6	0.563760691	0.643026962	0.841708269
DCUN1D3	2.562272022	3.22078341	3.278767307
LYRM1	2.894039955	3.580831095	4.503031145
DNAH3	1.654316116	1.189968931	2.090419952
CTC-508F8.1	0	0	0
TMEM159	0.117329945	0.161929205	0.537559022
AF001550.7	161.8890934	150.8920813	181.7675344
ZP2	93.70060654	89.48372935	193.5779355
ANKS4B	2.712808327	0.382108219	1.086649469
CRYM	5.820265265	7.820950441	8.892264089
CRYM-AS1	0.018080094	0	0.012051377
CTD-2547E10.3	0.331752993	0	0.335189164
SNX29P1	0.102673459	0.066334672	0.0643259
NPIPB3	1.264665788	1.038679187	1.118236586
CTD-2547E10.2	0.948501209	0.451710585	0.293337919
snoU13	0	0	0
MIR3680-1	0	0	0
SLC7A5P2	0.038897387	0.021068006	0.09783106
CTB-31N19.2	0	0	0.092085284
CTB-31N19.4	0.164105746	0.102454283	0.053353382
SCARNA6	0	0	0
METTL9	14.16952412	24.57233949	35.57768394
CTB-31N19.3	1.948596926	3.454388618	2.201346865
IGSF6	0.095324187	0.006340512	0.128554265
RNU6-1005P	0	0	0
RNU6-196P	0	0	0
OTOA	0.681251832	0.371334481	0.368008195
RP11-645C24.5	0.027310171	0	0
RRN3P1	1.540123066	5.097814937	4.055884699
NPIPB4	0.931279804	0.734674114	0.819534642
RP11-645C24.2	1.199551629	0.536364886	0.364108858
snoU13	0	0	0
RP11-645C24.4	0	0	0
UQCRC2	11.85911214	4.701803338	13.65682887
PDZD9	0.241731413	0.126825954	0.033216572
CTD-2649C14.1	0	0	0
C16orf52	0.218361953	0.29164293	0.288735598
RP11-101E7.2	1.215157105	0.826198535	0.802722695
VWA3A	0.653480756	0.579992312	0.761256546
SDR42E2	0.254812806	0.351770544	0.07628474
EEF2K	7.802600009	4.379490094	7.834789616
RP11-141O15.1	1.962872711	0.540743337	1.514504692
POLR3E	1.86225616	0.557282031	0.659375926
CDR2	8.325580567	11.63269894	10.99612927
RP11-21M24.3	0	0	0
RP11-21M24.2	1.027247823	0.219261097	0.582036076
AC092338.5	0	0	0.034323791
RRN3P3	0.798855158	1.006131711	0.560178471
SMG1P1	1.032206836	0.450979732	0.305320781
NPIPB5	0.715617158	0.436366268	0.480539936
snoU13	0	0	0
RP11-368J21.3	0.503971076	0.730697163	0.422826638
RP11-105C19.2	0.027293779	0	0
RP11-105C19.1	0	0.080724164	0
RN7SL245P	0	0	0.013741352
HS3ST2	0.032585869	0	0
RP11-20G6.2	0	0	0
RP11-20G6.3	1.799955564	1.633782068	1.832772911
USP31	2.106017035	1.598142944	2.00977931
SCNN1G	0.038897721	0	0
CTC-391G2.1	0	0	0
SCNN1B	0	0	0
COG7	0.418768216	0.145403577	0.51894619
RN7SKP23	0	0	0
SNORA75	0	0	0
CTD-2270L9.2	0.051598793	0.011685232	0.06348056
CTD-2270L9.4	4.103281957	0.577615335	0.957541538
GGA2	3.971190568	2.027912915	0.877387344
AC002400.1	0	0	0
EARS2	0.999625612	0.5188512	0.345256732
SUB1P4	0.201201041	0.119897568	0.065306328
UBFD1	5.782478264	6.413181911	5.25050083
CTD-2196E14.6	0	0.03820523	0
NDUFAB1	246.0605493	387.621206	323.4873079
PALB2	18.90740089	22.03167348	27.5316029
CTD-2196E14.3	0.299210548	0.575254159	1.60896947
DCTN5	6.603000903	1.90067917	2.520901217
CTD-2196E14.9	0.103715639	0.495316255	0.191832093
CTD-2196E14.4	0.702979303	3.109139528	0.47761289
PLK1	6.495570117	2.504901456	3.16536309
CTD-2196E14.5	0	0	0
ERN2	1.564571242	0.242748958	0.21168246
CTD-2385L22.1	0	0	0
CHP2	0	0	0
PRKCB	0	0	0
AC004125.3	0	0	0
CACNG3	0	0	0
SNORA1	0	0	0
RNU7-24P	0	0	0
AC008938.1	0	0	0
CTD-2313J23.1	0.000464389	0.005329779	0
RBBP6	0.231128067	0.19027947	0.160749722
CTD-2540M10.1	0	0	0
AC012317.1	0.029713237	0.013457914	0
TNRC6A	28.54163827	31.04662324	17.34638899
CTD-2515A14.1	0	0	0
SLC5A11	6.151464092	7.318042173	19.18065967
ARHGAP17	4.303549257	2.51244213	3.067647334
AC008731.1	11.31439988	6.788413643	6.343574995
RP11-266L9.1	0.011348	0.001409091	0.015128133
RP11-266L9.4	8.829199614	10.33418226	6.264393312
RP11-266L9.5	0.117232161	0.032289666	0.039457722
SCML2P2	0	0	0
RP11-266L9.6	0	0	0.179344459
RP11-449H11.1	1.704679297	1.992673258	2.15063419
RP11-266L9.3	0.416548253	0.290694791	0.491748066
LCMT1	76.73953946	39.76663583	49.79475406
RP11-266L9.2	0.469266349	0.213099045	0.540109487
RN7SL557P	0	0	0.105713658
AQP8	0	0	0
ZKSCAN2	2.27659858	0.857092987	1.520711787
CTD-2547G23.2	0.086048963	0.209562478	0.276435723
CTA-249B10.1	0	0	0
CYCSP39	4.390589191	2.597888652	2.357189792
HS3ST4	0.025975124	0	0.127593444
RP11-185O21.1	0	0	0
MIR548W	0	0	0
HMGN2P3	167.940923	29.11390706	24.35847267
AC093509.2	0.124103994	0.064899146	0
AC009158.1	0	0	0
AC130464.1	0	0	0
AC002331.1	0	0	0
RP11-142A12.1	0	0	0
AC009035.1	0	0	0
C16orf82	0	0	0
RP11-673P17.2	0	0	0
EEF1A1P38	0.307225918	0.283927402	0.231188373
RP11-673P17.4	0	0	0
KDM8	0.086260456	0	0.048082418
CTD-3203P2.1	0	0	0.026997518
NSMCE1	6.334885634	3.651539032	3.591638708
CTD-3203P2.2	0.052071097	0.020451165	0
IL4R	0.219989986	0.439062597	0.330951612
IL21R	0	0	0.00359199
IL21R-AS1	0	0	0.005795261
GTF3C1	3.794192552	2.152045297	1.992171418
KIAA0556	1.500990861	1.001949648	0.7282832
AC002551.1	0	0	0
AC016597.1	0	0	0
CTD-2049O4.1	0.053944975	0.018820752	0.049760761
Y_RNA	0	0	0
GSG1L	0	0	0
RNU6-159P	0	0	0
RNU6-1241P	0	0	0
XPO6	2.770959673	1.087410363	0.854086966
TPRKBP2	0	0	0
SNORA25	0	0	0
Y_RNA	0	0	0
RP11-159J3.1	0.043105068	0	0.091308006
RP11-57A19.2	0.004351894	0	0
SBK1	0.49640228	0.202539254	0.359462703
NPIPB6	0.183334278	0.043008488	0.018413981
RP11-435I10.5	0	0	0
EIF3CL	36.62360977	22.23560347	10.15355285
RP11-435I10.3	0	0.0109742	0
snoU13	0	0	0
RP11-57A19.5	0	0.01217515	0
NPIPB7	0.272755454	0.051467251	0.032055441
CLN3	0.623876212	0.271752849	1.007654903
CLN3	0.420036634	0.156769125	0.453769748
APOBR	0	0	0.005838303
IL27	0	0	0
NUPR1	0.164598604	0	0.006861629
RP11-666O2.1	0	0	0
CCDC101	19.51696106	3.666269008	5.317528712
SULT1A2	0	0	0
SULT1A1	0.001760598	0	0
NPIPB8	0.275303886	0.094377142	0.055748483
RP11-57A19.4	0.298297194	0.19326427	0.141778944
snoU13	0	0	0
EIF3C	16.48325142	10.04086074	4.550269728
CDC37P1	0	0.011775236	0
RP11-1348G14.6	0	0	0
NPIPB9	0.178765006	0.043097632	0.01795973
snoU13	0	0	0
RP11-1348G14.4	0	0.007842373	0
RP11-1348G14.1	0.161718581	0.117972689	0.174180511
RP11-1348G14.5	2.440064352	2.01079345	1.331896022
ATXN2L	1.520077761	1.914433304	2.055052881
RP11-24N18.1	15.85037139	23.70890339	16.40057204
TUFM	2.585284765	1.049571426	4.127408481
MIR4721	1.854022834	1.776340661	6.280352738
SH2B1	0.72555793	0.933456866	0.434238493
RP11-22P6.2	0	0.035957864	0.109250547
ATP2A1	0.107757643	0.014822814	0.08204935
RP11-22P6.3	1.972861369	0.713340763	0.696510992
SNORA43	0	0	0
RABEP2	0.129420704	0.008568146	0.022973307
CD19	0	0.014430895	0.016332604
NFATC2IP	3.300996609	1.821146091	1.58495407
RP11-264B17.2	1.539236476	0.957018088	1.038738075
MIR4517	0	0	0
SPNS1	0.533114451	0.235370702	0.36223857
RP11-264B17.3	0.241808606	0.117264312	0.192262504
RP11-264B17.4	0.060408158	0.015959353	0.021417646
LAT	0	0.004415593	0.00335277
RP11-264B17.5	0	0	0
CTB-134H23.2	0.510630875	0.052239049	0.058386064
CTB-134H23.3	0.119696075	0.084704683	0.098627025
snoU13	0	0	0
RRN3P2	2.239320892	3.774967581	3.656372133
RP11-426C22.5	0.514061333	0.257408867	0.246852695
RP11-426C22.4	0	0	0
AC009093.1	0	0.000951945	0
SNX29P2	0.02584475	0.015241528	0.018495777
RP11-426C22.6	0	0	0.108054238
RP11-231C14.6	0.032387831	0	0.08865521
SNX29P2	0.055080799	0.031794164	0.017315331
NPIPB11	1.256422468	1.204914936	1.014293078
RP11-231C14.3	8.738392306	3.151774131	2.195220534
snoU13	0	0	0
RP11-345J4.5	12.15507902	3.397282649	2.441522967
RP11-345J4.6	0.137164468	0.50171626	0
BOLA2	28.77572357	7.762271142	5.984019388
SLX1B	0.296499746	0.289520306	0.149734104
SLX1B-SULT1A4	0.207739061	0.157031942	0.104601604
SULT1A4	0.116731281	0.093818937	0.062212548
RP11-345J4.3	0.159893749	0.032714256	0.035283343
RP11-345J4.1	0	0	0
RP11-231C14.5	0.319798445	0.1594036	0.261988419
RP11-231C14.4	1.458696388	0.782591535	0.79156786
RP11-345J4.8	4.83377976	1.579282208	1.065016546
snoU13	0	0	0
MIR3680-2	0	0	0
SLC7A5P1	0	0	0
CA5AP1	0.149958993	0	0.026310081
RP11-368N21.1	0.264783393	0.102122715	0.028658699
SPN	0.01147545	0	0
QPRT	0	0	0
RN7SKP127	0	0	0
C16orf54	0	0.004994318	0
AC009133.17	0.003651176	0	0
ZG16	0.036725102	0.019565384	0.034341539
AC009133.21	0	0	0
KIF22	4.968338727	0.87094991	2.724168071
MAZ	0.52405352	0.341295466	0.385795085
AC009133.15	0.041564383	0	0.110267988
AC009133.14	0.744240912	0.50574352	0.500803998
AC009133.20	1.923236146	0.634847675	0.443109277
PRRT2	0.05833665	0.022738174	0.008940944
PAGR1	10.82386394	2.099213049	2.977469068
PAGR1	18.29277039	2.679847397	3.950038225
AC009133.12	1.5292994	0.845039553	0.267075773
MVP	11.94980415	8.03854342	9.409974837
CDIPT	2.197638551	0.460570886	0.442088134
CDIPT-AS1	0.43763998	0.589395978	0.185842447
SEZ6L2	0.103776555	0.072915985	0.010773161
ASPHD1	0	0.03192864	0.028726875
KCTD13	1.737589295	2.203612994	3.177674743
CTD-2574D22.4	0.001490696	0.032519389	0.035801456
CTD-2574D22.2	0.230746505	0.072539443	0.151779074
TMEM219	5.760569927	1.220716848	3.556794031
TAOK2	0.462188371	0.253270136	0.370768623
HIRIP3	19.10386746	16.22243574	18.19300518
INO80E	2.49081136	1.494995492	1.484229338
DOC2A	0.139198538	0.007627316	0
C16orf92	0	0	0
FAM57B	0.004237602	0	0
ALDOA	4.016862803	0.539149325	1.31278546
PPP4C	3.451284415	5.89363502	28.57848949
TBX6	0	0	0
YPEL3	5.314658742	5.208521944	6.322244699
RP11-455F5.3	0.01308733	0	0
GDPD3	0	0	0
RP11-455F5.4	0	0	0
MAPK3	0.223382006	0.03693361	0.024136108
CORO1A	0.023337834	0.015656102	0
RP11-455F5.5	0.084102531	0	0
BOLA2B	40.22290807	8.23433435	7.821926256
SLX1A	0.287373222	0.284211506	0.144135309
SLX1A-SULT1A3	0.103497691	0.083449406	0.05884296
SULT1A3	0.095445914	0.071571679	0.047663416
RP11-347C12.3	0.107442456	0.021982723	0.023709051
RP11-347C12.9	0	0	0
RP11-347C12.8	0.144220499	0.062840927	0.111911888
RP11-347C12.2	3.124523509	0.969488026	0.751294528
RP11-347C12.1	0.49820927	0.283689099	0.286397025
snoU13	0	0	0
CD2BP2	1.772269164	0.20387788	0.352561843
RP11-347C12.10	0.425131487	0	0
TBC1D10B	6.060549139	0.646273266	1.024716789
MYLPF	0.369221825	0.100915562	0.054171964
ZNF48	0.111624968	0.010691115	0.05019637
44805	0.136374416	0.017525466	0.092301166
44805	0.292702505	0.045862366	0.188774766
ZNF771	0.401464612	0.100038938	0.305108692
SNORA42	0	0	0
DCTPP1	19.14787742	4.969017769	14.07840316
SEPHS2	13.47779989	7.626962814	10.54400665
Y_RNA	0	0	0
Y_RNA	0	0	0
ITGAL	0.029867297	0	0.006841423
RP11-297C4.2	0	0	0
RP11-297C4.3	0	0	0
RNU7-61P	0	0	0
RP11-297C4.1	0	0	0
MIR4518	0	0	0
ZNF768	0.213080299	0.099687589	0.095472538
ZNF747	1.485617785	0.255978972	0.367491191
ZNF747	0.870169933	0.29198589	0.532080503
AC002310.13	6.998059505	2.527254131	3.222074086
AC002310.12	2.108762334	1.276687953	1.041998716
AC002310.10	0.006435458	0.031237763	0.041921457
ZNF764	3.16441507	1.068234334	0.8842518
ZNF688	0.017734929	0.011215398	0.009813448
AC002310.7	0.034734457	0	0.01580251
ZNF785	0.139729104	0	0.070552698
RP11-146F11.5	0.265714478	0.125608139	0
AC002310.17	0.554561327	0.175362698	0.213888839
ZNF689	22.99961827	10.75277884	13.54057648
RP11-146F11.4	0.196688672	0	0
RP11-146F11.3	0	0	0
RP11-146F11.2	0.042549941	0.029824198	0.030536338
PRR14	3.253161416	1.023332563	2.501175506
FBRS	1.894944666	0.320503528	0.242967544
RNU6-416P	0	0	0
RP11-146F11.1	0.213554095	0.658637439	0.142602881
SRCAP	0.721478683	0.695065668	0.633041589
RNU6-1043P	0	0	0
SNORA30	0	0.303272526	0
RP11-2C24.4	0.415740948	0.188016438	0.329286187
PHKG2	0.772431968	0.209055258	0.359871114
C16orf93	1.265363844	0.704169204	0.712471269
RNF40	2.017128549	0.552618003	0.601922143
RP11-2C24.6	0.012235328	0.019881076	0
ZNF629	0.765419597	0.33147478	0.371293407
RP11-2C24.5	0.365028748	0	0
BCL7C	0.004590304	0.005503129	0
MIR4519	0.202349421	0.345560405	0
MIR4519	0	0	0
AC106782.20	0.107802155	0.023013033	0
MIR762	0	0	0
CTF1	0.013663292	0	0.018214672
CTF2P	0	0	0
FBXL19-AS1	0.027616324	0.026285254	0
FBXL19	0.154358944	0.066961572	0.192085478
AC135048.13	0.835803532	1.083596094	0.922823671
ORAI3	0.729014716	0.759727224	0.619826169
SETD1A	0.523499829	0.576973609	0.322832037
HSD3B7	0	0	0.017682784
AC135048.1	0	0	0
STX1B	0	0	0
STX4	2.037417269	0.395581577	0.41817587
RP11-196G11.2	0	0	0
ZNF668	0.05924077	0.012811844	0
ZNF668	0	0	0
AC135050.5	0	0	0
ZNF646	0.229234871	0.226258511	0.131295975
PRSS53	0.02370533	0.01646487	0.004024513
RP11-196G11.1	44.44491597	13.73817246	20.66170594
VKORC1	81.61959694	25.02716212	37.1311224
BCKDK	0.484130446	0.306754416	0.773585
AC135050.1	0	0.134433945	0.53764265
KAT8	3.032703105	0.614705878	2.118245828
RP11-196G11.4	0.24427416	0.12189567	0.381949824
RP11-388M20.2	0.031842742	0	0
PRSS8	0.003779209	0	0
PRSS36	0.005657802	0	0
RP11-388M20.7	0.316641518	0	0
NDUFA3P6	0	0	0
FUS	2.297666272	0.584670173	0.464171442
RP11-388M20.6	0.579190241	0.254481391	0.514060057
RP11-388M20.1	0	0	0
PYCARD	0	0	0.01824757
C16orf98	0	0	0
TRIM72	0	0	0
PYDC1	0	0.011359511	0
RP11-388M20.9	0	0	0
ITGAM	0	0	0
RNU7-199P	0	0	0
ITGAX	0.006382672	0.008090688	0
RP11-120K18.3	0	0	0
ITGAD	0	0	0
RP11-120K18.2	0	0	0
COX6A2	0	0.257721712	0.058336878
ZNF843	0	0	0
RP11-452L6.1	0	0	0
RP11-452L6.5	0	0.000700267	0
ARMC5	0.009174312	0.012219064	0.015970312
TGFB1I1	0	0	0
SLC5A2	0.257238422	0.019542477	0.059985941
AC026471.6	0.039335152	0	0
C16orf58	0.387365976	0.034831389	0.168452986
RP11-452L6.7	1.637097645	0.762280646	0.811068324
AHSP	0	0	0
CTD-2014E2.2	0	0	0
VN1R64P	0	0	0
CTD-2014E2.6	0	0	0
VN1R65P	0	0	0
CTD-2014E2.5	0	0	0.018372486
YBX3P1	0.099374942	0.122516177	0.095146778
ZNF720P1	0.011136717	0.017894203	0.011417661
VN1R66P	0	0	0
CTD-2358C21.1	0.01720645	0.036181149	0
CTD-2358C21.2	0	0	0
CTD-2358C21.3	0	0	0
CLUHP3	0.086998243	0.112813273	0.066004011
CTD-2358C21.4	0	0	0
ZNF720	5.108463388	4.588225079	3.613900236
AC002519.8	0	0	0
VN1R67P	0	0	0
AC002519.6	0.015593771	0	0
VN1R3	0	0	0
RP11-170L3.1	0	0	0
RP11-170L3.2	0	0	0
ZNF267	19.34745732	31.50802182	22.96942335
RP11-170L3.4	0.096704408	0.034243848	0.06788999
RP11-170L3.5	0	0	0
RP11-170L3.7	0	0	0.028952766
RP11-170L3.6	0	0	0
RP11-1166P10.1	0	0	0
RP11-1166P10.6	0.188570408	0.106326342	0.342226863
IGHV1OR16-1	0	0	0
AC142381.1	0.035823023	0	0
IGHV1OR16-3	0	0	0
IGHV3OR16-9	0.112789854	0	0
HERC2P4	2.413899318	1.973351365	1.374719153
RP11-1166P10.7	0.046840628	0.193552661	0.551914038
RP11-17M15.1	0	0	0
RP11-56L13.4	0	0	0
FAM108A9P	0	0.006815707	0
RP11-56L13.6	0	0	0
RP11-56L13.7	1.350758022	1.094290764	1.681039601
TP53TG3D	3.172914722	1.401899864	2.361114097
RP11-56L13.1	0	0	0
RP11-1292F20.1	0	0	0
RP11-17M15.2	6.703341902	2.271530518	2.369652857
RP11-17M15.4	78.81184056	25.71678268	59.30850384
ACTR3BP3	0	0	0
RP11-626K17.5	0	0.058882886	0.050378782
PABPC1P13	0	0	0
RP11-626K17.3	0	0	0.002411874
RP11-626K17.2	0.146928894	0.102985725	0
ABCD1P3	0	0	0
RP11-652G5.1	0	0	0
RP11-652G5.2	0	0	0
RP11-96K14.1	0	0	0
RP11-586K12.11	0.040045705	0	0.004389981
RP11-586K12.13	0.050355365	0	0.008487297
RP11-586K12.10	0	0	0
TP53TG3	2.857046	1.529884506	2.153301439
RP11-586K12.8	2.256151871	1.169129459	2.052544211
RP11-586K12.7	0	0	0
FAM108A8P	0	0.006575152	0.005953303
RP11-586K12.4	0	0	0
RP11-586K12.5	0	0	0
HERC2P5	2.367406481	2.038459746	1.350381419
RP11-67H24.2	0.194175839	0.067489661	0.017243368
RP11-67H24.1	0.062594203	0.087717838	0.091335147
RP11-989E6.1	0	0	0
IGHV2OR16-5	0	0	0
RP11-989E6.2	0.389407221	0.07018267	0.784286936
SLC6A10P	0.003350206	0	0
RP11-989E6.3	0	0	0
IGHV3OR16-15	0	0	0
IGHV3OR16-6	0	0.036998575	0
RP11-989E6.11	0	0	0
RP11-19N8.2	0.192062452	0.076123122	0.286350701
IGHV1OR16-2	0	0	0
IGHV3OR16-10	0.094743478	0	0
RP11-989E6.8	0	0	0
IGHV1OR16-4	0	0	0
IGHV3OR16-8	0	0	0
RP11-19N8.4	0.118892903	0.017163303	0.046666418
RP11-19N8.3	0.085635013	0.233850399	0.369189822
HERC2P8	2.014872247	1.736573777	1.123727004
RP11-19N8.7	0	0	0
RP11-19N8.6	0	0	0
FAM108A10P	0	0.00713908	0.011311819
RP11-1437A8.2	0	0	0
RP11-1437A8.3	2.090259413	1.025157385	2.052544211
TP53TG3C	2.530529299	1.362389002	1.88991037
RP11-1437A8.4	0	0	0
RP11-1437A8.6	0	0	0.013752564
RP11-1277H1.3	0	0	0
TP53TG3B	2.178176799	1.11604302	1.732142674
RP11-1437A8.5	0	0	0
RP11-1437A8.7	0	0	0
RP11-23E10.5	37.04346926	0.149568892	0.495811395
RP11-23E10.3	0	0	0.015813461
RP11-989E6.10	0.281926674	0.22259288	0.396055622
RP11-23E10.2	1.034791036	0.557565393	0.827147009
RP11-23E10.4	34.69956752	20.23189425	18.24742241
RP11-293B20.3	0	0	0.058286949
RP11-293B20.2	0.203488795	0.09525217	0.550789832
BMS1P8	0.904474679	0.716454075	0.733614493
ENPP7P13	0	0	0
RP11-104C4.4	0	0	0.413810193
IGHV3OR16-12	0	0	0
RP11-104C4.2	0	0	0
IGHV3OR16-13	0	0	0
RP11-812E19.9	0	0	0
RP11-812E19.13	0	0	0
RP11-812E19.12	0	0	0
RP11-812E19.7	0	0	0
IGHV3OR16-11	0	0	0
RP11-812E19.10	0	0	0
ARHGAP23P1	0	0	0
IGHV3OR16-7	0	0.036998575	0.041257692
RP11-812E19.5	0	0	0
IGHV3OR16-13	0	0	0
RP11-812E19.14	0	0	0
RP11-812E19.3	0	0	0
RP11-598D12.4	0.014846614	0	0
RP11-598D12.3	0.242055205	0.380665124	0.900172369
RP11-598D12.1	0	0	0
RP11-598D12.2	0	0	0
CTD-2522B17.8	8.787935007	3.779308979	5.414019583
CTD-2522B17.5	0.040859215	0.159942286	0.083779926
PCMTD1P2	1.494648724	2.539779951	1.444373855
CTD-2522B17.4	0.057507577	0.040308338	0
CTD-2522B17.6	0	0	0
AC136932.2	0	0	0
LINC00273	0.470628169	0.15203273	0.030494277
AC136932.1	0	0	0
CTD-2144E22.8	0	0	0
CTD-2144E22.7	0	0	0
AC135776.1	0	0	0.007379615
CTD-2144E22.5	0	0	0
CTD-2144E22.6	0	0	0
CTD-2144E22.11	0	0	0
CCNYL3	0	0	0
CTD-2144E22.2	0	0	0
CTD-2144E22.10	3.381984729	1.874528458	3.571766579
VN1R68P	0	0	0
VN1R69P	0	0	0
RP11-244B22.14	0	0	0
RP11-244B22.11	0	0	0
RP11-244B22.12	0	0	0
RP11-244B22.13	0	0	0
UBE2MP1	0	0.041063459	0.054010069
SLC25A1P4	0	0	0
RP11-488I20.9	0	0	0
RP11-244B22.7	0	0	0
RP11-244B22.6	0	0	0
RP11-244B22.5	0.13272399	0.270477877	0.620986124
RP11-488I20.8	0.035126634	0.035792239	0.164349735
AC023824.1	0	0	0
RARRES2P5	0	0	0
FGFR3P5	0	0	0
RP11-244B22.3	0	0	0
RARRES2P6	0	0	0
RP11-244B22.1	0	0	0
AC007353.1	0	0	0
RP11-488I20.7	0	0	0
RARRES2P9	0	0	0
RP11-488I20.5	0.047303604	0.071159277	0.057115247
RP11-488I20.4	0	0	0
RP11-488I20.3	0	0	0.003738407
RP11-488I20.2	0	0	0
AGGF1P4	0	0	0
RP11-80F22.13	0	0	0
RARRES2P7	0	0	0
RP11-80F22.1	0	0.021285177	0.057070793
RP11-80F22.11	0	0	0
RP11-80F22.10	0	0	0.027742914
RP11-80F22.9	0	0	0
RP11-80F22.7	0	0	0
RP11-80F22.5	0	0	0
RP11-80F22.14	0	0	0
RP11-80F22.6	0	0	0.026451948
RP11-80F22.4	0	0	0
RP11-80F22.15	1.899116199	0.049204581	0.064717948
RP11-80F22.2	0	0	0
RP11-80F22.8	0	0	0
RARRES2P8	0	0	0
RP11-14K3.3	0	0	0.024248461
RP11-14K3.4	0	0	0
RP11-14K3.2	0	0	0
RP11-14K3.1	0	0	0
RP11-14K3.7	0	0	0
RP11-352B15.5	0	0	0
RP11-352B15.2	0	0	0
HMGN2P41	15.72505678	2.883143783	3.925408673
VN1R70P	0	0	0
RP11-43P5.1	0	0	0
AC116553.1	0	0	0
PPP1R1AP2	0	0.076250785	0
ANKRD26P1	1.312146077	1.314843546	1.215360602
RNU6-845P	0	0	0
RP11-46D6.5	0	0	0
RP11-46D6.4	0	0	0
SHCBP1	34.05508471	25.61749808	49.42782749
RP11-46D6.1	0.242794059	0.077703714	0.033991526
RAB43P1	0.149260661	0.157148706	0.279436011
RP11-93O14.1	0.220527492	0.136326474	0.02781262
VPS35	12.24144706	10.87384496	20.77399528
RP11-93O14.2	0	0	0
ORC6	30.55633643	36.01812519	47.65388424
RP11-480G7.1	0	0	0.023066373
MYLK3	0	0	0
RP11-480G7.2	0	0	0
C16orf87	28.60025803	24.65285223	14.64431459
CKBP1	0.121406828	0.045886408	0.040771354
RP11-480G7.3	0	0	0
GPT2	8.748776824	2.993335193	4.127303341
DNAJA2	28.77073116	21.28969515	18.91238053
RP11-169E6.1	0.161620149	0.131307574	0.350092888
RP11-169E6.4	0	0	0
RP11-169E6.3	0	0	0
NETO2	7.340397108	9.869615338	13.24335375
snoU13	3.726576018	2.834932422	0.29426421
RP11-329J18.2	0.903154156	0.565376962	1.809962695
RPL23AP72	0	0.069589796	0
ITFG1	1.480764362	1.796594544	3.402563567
RP11-329J18.3	0	0	0
RP11-329J18.4	0	0	0
RP11-474B12.1	0	0	0
Y_RNA	0	0	0
PHKB	1.649173309	1.204647172	1.990358675
RP11-177N22.3	0	0	0
RP11-177N22.2	0	0	0
EIF4BP5	0.031677195	0.029791361	0.01168759
NDUFA5P11	11.33236142	5.141501449	5.659766961
RP11-523L20.2	0.04442897	0	0
CTB-55P19.1	0	0	0
AC140542.2	0	0	0
RP11-523L20.1	0	0	0
RP11-3M1.3	0	0	0.046629559
ABCC12	0.03006763	0.015365279	0.079543077
RP11-3M1.1	0	0	0
ABCC11	0.357780097	0.231888514	0.585520101
LONP2	5.606836065	5.949596134	17.78473237
UBA52P8	0	0.105409505	0
SIAH1	10.28071606	16.4828272	39.65464228
RN7SL54P	0	0	0
AC023818.1	0	0	0
RP11-44I10.6	0	0	0
RP11-44I10.5	0	0	0
snoU13	0	0	0
MOCS1P1	0	0	0
N4BP1	5.489644389	6.086504582	5.294792838
RP11-44I10.3	0	0.309382229	0
RPS2P44	0.018973569	0.009711173	0.016224686
CTC-527H23.1	0.090188714	0.129089814	0.031154878
CTC-527H23.2	0	0	0
RP11-42I10.1	0	0	0
CTC-527H23.3	0	0	0
CTC-527H23.4	0	0	0
AC007611.1	0	0	0
snoU13	0	0	0
KLF8P1	0	0	0
RNU6-257P	0	0	0
RP11-42I10.3	1.335219123	3.021186401	2.381706883
RP11-98C8.1	0	0	0
RP11-22D3.1	0	0	0.285707721
RP11-22D3.2	4.685103122	4.905089578	3.148535235
CBLN1	0.049947791	0.214278566	0.068277087
RP11-491F9.1	0.069528189	0.791815086	0.413407064
RP11-491F9.8	0	0	0
RP11-491F9.6	0	0	0
RP11-491F9.5	0	0	0
C16orf78	0	0	0
RP11-189E14.5	0	0	0
RP11-189E14.3	0	0	0
RP11-189E14.4	0.005879144	0	0
ZNF423	0.014032779	0	0.00336769
ADAM3B	0	0	0
AC007339.1	0	0	0
MRPS21P7	0	0	0
MRPS21P8	0	0	0
AC027348.1	0	0	0
RP11-305A4.3	0	0	0
RPL34P29	0	0	0
CNEP1R1	0.541232589	0.852789446	1.278686177
RP11-429P3.3	0.296363157	0	0.150942487
RP11-429P3.2	0.022322269	0	0
RP11-429P3.4	0	0	0.013727143
HEATR3	0.164450498	0.102150052	0.207373001
RNY4P3	0	0	0
RP11-429P3.5	0	0	0
RPL10P14	0.377364462	0.204989244	0.19128737
SNORA70	0	0	0
PAPD5	5.926547445	7.329948601	6.771436188
ADCY7	0.768572341	0.942270477	1.159278803
BRD7	10.99891188	9.96705913	9.303751916
snoU13	0	0	0
RP11-21B23.1	25.24661546	19.96645594	13.37210829
RP11-21B23.2	0	0	0
RP11-21B23.3	0	0	0
